dokument_id,batch_id,tittel,oppsummering,personer,nokkelord,nyhetsverdi
1938e0b8-5d12-5db1-8d36-1132b80542bb,batch_680a130572c08190a74c1eda4a363ecf,Høringsuttalelse til Temaplan for bevaring av privatarkiv i Vestland 2025,"Byrådet i Bergen kommune har avgitt en høringsuttalelse til Vestland fylkeskommunes Temaplan for bevaring av privatarkiv i 2025, som ble behandlet i møtet 24.04.2025. Vedtaket innebærer at byrådet støtter temaplanen slik den fremkommer av byrådens forslag og at melding om vedtaket sendes Bystyrets kontor.","","Høringsuttalelse,Temaplan,Bevaring av privatarkiv,Vestland 2025,Byrådet,Bergen kommune,Vedtak",65
6f28baec-0214-5975-8509-1c659f8081bd,batch_680a132daedc8190944335563bfd7622,Bergen Byråd Møte: Partssamarbeid og Luftkvalitet,Byrådet i Bergen behandlet saker vedrørende partssamarbeid etter Hovedavtalen i kommunen og årsrapporten om luftkvalitet for 2024. Vedtak ble fattet for bystyrets orientering.,"Christine B. Meyer,Marte Joan Monstad,Reidar Digranes,Jacob Mæhle,Christian Emil Haugen,Charlotte Spurkeland,Eivind K. Nævdal-Bolstad,Trine Samuelsberg,Harm Christian Tolden,Anniken Katrine Knutsen","Bergen kommune,Byråd,Partssamarbeid,Luftkvalitet,Årsrapport",70
06a5aeff-434f-5a3d-ba43-67acc570550e,batch_680a3fca2d448190b6978260001cbb8f,Detaljregulering for Forsøket 12 vedtatt av Kommunestyret,Kommunestyret har vedtatt detaljreguleringsplan 1950 for Forsøket 12 med endringer i planbestemmelsene angående byggehøyde for tekniske installasjoner. Endringsforslaget fra Hanne Stenvaag (Rødt) ble ikke vedtatt. Vedtaket er hjemlet i plan- og bygningsloven.,"Ola Aronsen,Hanne Stenvaag,Barbara Vögele,Sigurd Salberg Pedersen","detaljregulering,Kommunestyret,Forsøket 12,plan- og bygningsloven,byggehøyde",72
1776742d-adce-5eb0-b849-c9ec99da0dcb,batch_680a3fca2d448190b6978260001cbb8f,Kommunestyret: Tilrettelegging for minoritetsspråklige elever i barnehagen,Kommunestyret har vedtatt å belyse i neste kvalitetsmelding hvordan man kan styrke minoritetsbarns etniske identitet i barnehagen for bedre språkutvikling og motvirke utenforskap. Forslag om håndtering av diskriminering og rasisme også inkludert.,"Maria Theresa Paulsen,Kari Helene Skog","Kommunestyret,minoritetsspråklige elever,etnisk identitet,barnehage,kvalitetsmelding",75
9e8bc56f-2b1c-5984-9ed6-f67f4062e62c,batch_680a3fca2d448190b6978260001cbb8f,Valg av Vararepresentant til Kommunalt Råd for Mennesker med Nedsatt Funksjonsevne,Kommunestyret har vedtatt David Dyrstad som fast 2. vara til kommunalt råd for mennesker med funksjonsnedsettelser. Han erstatter Nina Hansen Rossing fra brukerorganisasjon RIO i gruppen rus/psykiatri.,"Ørjan Myrvoll,David Dyrstad,Nina Hansen Rossing","Kommunestyret,Vararepresentant,Kommunalt råd,Nedsatt funksjonsevne,Votering",65
26756655-db20-56b8-afcb-03d063defda5,batch_680a3fca2d448190b6978260001cbb8f,Ny Barnehage- og Skolestruktur: Habilitetsvurdering og Vedtak i Kommunestyret,"Kommunestyret har orientert seg om en ny barnehage- og skolestruktur, hvor Eirik Johansen ble funnet inhabil og fratrådte under behandlingen av saken. Vedtaket om å ta saken til orientering ble enstemmig vedtatt med 40 stemmer.","Espen Henriksen Harper,Eirik Johansen","Ny barnehage- og skolestruktur,Habilitet,Kommunestyrets vedtak,Orientering",75
8e5de49b-7400-583c-a92c-9dda1770b392,batch_680a3fca2d448190b6978260001cbb8f,Tromsø: Turiststed mellom oktober og april,"Kommunestyret har vedtatt å sende representantforslaget om å definere Tromsø som et typisk turiststed mellom 1. oktober og 1. april videre til Miljø-, idrett-, kultur- og samfunnsutviklingsutvalget for behandling.",Markus Akselbo,"Tromsø,turiststed,representantforslag,kommunestyret,vedtak",70
6565387b-9d37-5f4e-be28-aea219021ab5,batch_680a4089648c81908f0d8604c4b1ebdd,Statusmelding 2024: Helseutfordringer og kvalitetsarbeid i Bergen kommune,"Statusmeldingen for 2024 i Bergen kommune gir en orientering til bystyret om utfordringene innen helse- og omsorgstjenestene. Byrådet jobber for å sikre alle innbyggerne nødvendige allmennlegetjenester av god kvalitet til rett tid, til tross for økende behov og begrenset kapasitet. Tiltak på rekruttering og beholde fastleger har gitt positive resultater, men ventelisten er fortsatt lang. Legevakten har forbedringsområder, spesielt knyttet til svartid på telefonhenvendelser. Fengselshelsetjenesten står overfor økte behov uten tilstrekkelig finansiering. Innovasjon og kontinuerlig forbedring preger arbeidet i tjenestene, med prosjekter som PRAM620 og PM+ som bidrar til økt kvalitet og tilpasning til endrede behov.","Christine B. Meyer,Marte Joan Monstad","statusmelding,helse- og omsorgstjenester,fastleger,venteliste,kvalitetsarbeid,legetjenester,fengselshelsetjeneste,innovasjon,prosjekter",70
334e4494-c790-5cbd-b09d-9bceaaf83a57,batch_680a409d3440819080c7b95c9b407f3d,Kontrollutvalgsmøte i Bergen Kommune: Økonomisk bærekraft og revisjon av tjenester,"Kontrollutvalget i Bergen kommune holdt et møte der de behandlet saker knyttet til økonomisk bærekraft, revisjon av beredskap og tjenester som skolehelsetjenesten og helsestasjon for ungdom. Det ble diskutert rapporter, presentasjoner fra byrådene og revisorer, samt vedtak om oppfølging av anbefalinger og økonomiske planer for kommunen.","Per-Arne Hvidsten Larsen,Caroline Sandven Taule,Karsten Henrik Sprenger,Henrik Jorem,Torkil Åmland,Else Kathrine Nesmoen,Hanne Indrehus,Edel Folkestad,Torbjørn Hillersøy,Trine Minken Amble,Christine Meyer,Charlotte Spurkeland,Jacob Mæhle,Trine Samuelsberg,Agnar Tveten,Belén Birkenes,Maria Norheim,Kristin Ulvang,Kari Anita Syverud,Svein Kvammen,Kjersti Gjuvsland,Unni-Renate Moe,Reidar Digranes,Eivind Nævdal-Bolstad,Eli M. Velle,Magnus Svendsen","kontrollutvalg,Bergen kommune,økonomisk bærekraft,revisjon,beredskap,skolehelsetjeneste,helsestasjon,byråd,rapporter,vedtak",85
f418cc2b-e829-58b5-aa97-e0585b66cde6,batch_680a409d3440819080c7b95c9b407f3d,Godkjenning av Protokoll fra Kontrollutvalgets møte 18. mars 2025,Kontrollutvalget traff enstemmig vedtak om å godkjenne protokollen fra møtet som fant sted 18. mars 2025. Ingen representanter tok ordet under behandlingen.,"","Kontrollutvalget,protokoll,godkjenning,møte,vedtak",40
518b6687-da22-534b-bd5e-26b787d54fbb,batch_680a409d3440819080c7b95c9b407f3d,Oppfølging av forvaltningsrevisjon av beredskap: Kontrollutvalget tar tilbakemelding om atomhendelse til orientering,"Kontrollutvalget behandlet oppfølgingen av forvaltningsrevisjonen av beredskap ved atomhendelse, der byrådsleder presenterte og ny beredskapssjef svarte på spørsmål. Saken sendes til bystyret for orientering etter enstemmig vedtak.","Christine Meyer,Agnar Tveten,Per-Arne Larsen,Karsten Sprenger,Henrik Jorem","forvaltningsrevisjon,beredskap,atomhendelse,kontrollutvalget,byrådsleder,bystyret",75
6636afe5-fd18-5302-b2ae-d89dffcc7d13,batch_680a409d3440819080c7b95c9b407f3d,Forvaltningsrevisjon av skolehelsetjenesten og helsestasjon for ungdom,Kontrollutvalget har behandlet Deloittes rapport om forvaltningsrevisjon av skolehelsetjenesten og helsestasjon for ungdom. Bystyret tar rapporten til orientering og ber byrådet følge opp anbefalingene til tiltak. Det er satt krav om rapportering til kontrollutvalget innen utgangen av oktober 2025.,"Kjersti Gjuvsland,Else Kathrine Nesmoen,Hanne Indrehus,Caroline Sandven Taule,Per-Arne Larsen,Charlotte Spurkeland,Maria Norheim","Forvaltningsrevisjon,Skolehelsetjeneste,Helsestasjon for ungdom,Deloitte,Kontrollutvalg,Bystyret,Byrådet",70
c8d356f6-4dc2-519b-a919-6e1bb5510889,batch_680a409d3440819080c7b95c9b407f3d,Kommunal Økonomisk Bærekraft og Finansielle Måltall i Bergen Kommune,Kontrollutvalget har behandlet saken om kommunal økonomisk bærekraft og finansielle måltall i Bergen kommune. Finansbyråd Jacob Mæhle presenterte årsregnskapet og svarte på spørsmål. Vedtaket ble enstemmig vedtatt.,"Jacob Mæhle,Per-Arne Larsen,Karsten Henrik Sprenger,Henrik Jorem,Hanne Indrehus,Unni-Renate Moe","Kommunal økonomi,Bærekraft,Finansielle måltall,Bergen kommune",70
9582baff-7f8e-5e62-87cc-fd99394d8601,batch_680a409d3440819080c7b95c9b407f3d,Kontrollutvalget ber om tilbakemelding fra byrådet angående Bergen kommunes årsregnskap og årsmelding for 2024,Kontrollutvalget har behandlet Deloittes rapport i nummerert brev nr. 5 angående Bergen kommunes regnskap og årsmelding for 2024. De har merket seg revisors kommentarer og oversender brevet til byrådet for uttalelse. Byrådet bes om å komme med eventuelle kommentarer innen 30. mai 2025 og informere om oppfølging av revisors kommentarer.,Unni-Renate Moe,"Kontrollutvalget,Deloitte,Bergen kommune,årsregnskap 2024,årsmelding,revisor,nummerert brev,byrådet",50
bb6aa724-12a8-5f7d-980f-5f87bf022772,batch_6811fae539e88190888e6416ba6791a2,Klage avvist: Formannskapet avviser klage på innvilget skjenkebevilling,Formannskapet avviste klagen på innvilget skjenkebevilling til Skins etter å ha funnet Marta Hofsøy habil til å delta i voteringen. Vedtaket ble enstemmig vedtatt med 13 stemmer.,Marta Hofsøy,"Klage,Skjenkebevilling,Formannskapet,Votering,Habilitet",65
cce3309d-8ba0-5d0d-a79d-3da5e06096b9,batch_680a409d3440819080c7b95c9b407f3d,Kontrollutvalgets bekymring om Bergen kommunes økonomi for 2024,"Kontrollutvalget har i møte 23. april 2025 behandlet årsregnskap og årsmelding for Bergen kommune 2024, og uttrykker bekymring for kommunens økonomi. Med utgifter som har vokst mer enn inntektene de siste årene og bruk av oppsparte midler i 2024, peker kontrollutvalget på en ikke-bærekraftig økonomisk situasjon. Netto driftsresultat langt under måltallet, betydelig reduksjon i disposisjonsfondet og økende gjeldsgrad er blant de bekymringsfulle punktene som trekkes frem.","Per-Arne Larsen,Karsten Henrik Sprenger,Henrik Jorem,Hanne Indrehus,Unni-Renate Moe","kontrollutvalg,Bergen kommune,økonomi,årsregnskap,årsmelding,bærekraft,gjeldsgrad",60
56a2d857-97bb-54aa-838e-6413c3e08eac,batch_680a409d3440819080c7b95c9b407f3d,Forenklet etterlevelseskontroll med økonomiforvaltningen 2024 - Låneopptak og avdrag,Kontrollutvalget i Bergen kommune har behandlet regnskapsrevisor Deloittes uttalelse om resultatet av forenklet etterlevelseskontroll med økonomiforvaltningen for 2024 angående låneopptak og avdrag. Vedtaket ble enstemmig vedtatt.,"Unni-Renate Moe,Per-Arne Larsen","etterlevelseskontroll,økonomiforvaltning,2024,låneopptak,avdrag,Kontrollutvalget,Deloitte,Bergen kommune",50
7ff463ce-4653-52f7-a62b-9155490d780a,batch_680a409d3440819080c7b95c9b407f3d,Kontrollutvalget orientert om revisors uavhengighetserklæring for 2025,Kontrollutvalget mottok og godkjente regnskapsrevisors egenvurdering av uavhengighet for 2025 uten diskusjon. Vedtaket ble enstemmig bifalt.,"","Kontrollutvalget,revisor,uavhengighetserklæring,2025",67
83612a55-1a09-50ed-82e2-6826d9d72c18,batch_680a409d3440819080c7b95c9b407f3d,Kontrollutvalget tar saker til orientering,"Kontrollutvalget vedtok enstemmig å ta sakene til orientering i møtet den 23. april 2025. Leder Per-Arne Larsen orienterte, mens Hanne Indrehus tok også ordet.","Per-Arne Larsen,Hanne Indrehus","Kontrollutvalget,møte,vedtak,sak,orientering",50
b68e090e-be8a-5fba-9207-c2ed47045978,batch_680a409d3440819080c7b95c9b407f3d,Status Saker i Arbeid - April 2025,Kontrollutvalget traff vedtak angående Deloitte sin opplisting over status på forvaltningsrevisjoner og informasjon om andre prosjekt. Vedtaket ble enstemmig vedtatt etter orientering fra Deloitte og sekretariatet.,"Kjersti Gjuvsland,Per-Arne Larsen,Hanne Indrehus","Kontrollutvalg,Deloitte,Forvaltningsrevisjoner,Vedtak,Sekretariat,Status",65
650123a8-fd11-51be-92e2-d1003e99f151,batch_680a409d3440819080c7b95c9b407f3d,Status for Skogsbilvegar og Vidare Oppfølgjing i Kontrollutvalet,Kontrollutvalet har behandlet saken om skogsbilvegar i møtet 23.04.2025 og har besluttet å ta saken til førebels orientering. Byrådene for næring og byutvikling er invitert til neste møte for å orientere om status og oppfølgjing av skogsbilvegar. Habilitetsvurdering ble gjennomført angående tidligere finansbyråd Larsen sin rolle.,"Reidar Digranes,Eivind Nævdal-Bolstad,Per-Arne Hvidsten Larsen,Caroline Sandven Taule","Skogsbilvegar,Kontrollutvalget,Habilitetsvurdering,Byråder,Møte",65
cd064523-ed0d-50c7-80a6-8159774df7ed,batch_680a409d3440819080c7b95c9b407f3d,Kontrollutvalget: Ingen vedtak truffet i sak 45/25,"Kontrollutvalget behandlet saken i møtet 23.04.2025 sak 45/25 uten å fatte vedtak. Leder Per-Arne Larsen (V) orienterte om rekrutteringsprosess for en fast stilling, og planene for orienteringer fra byrådet ble drøftet.","Per-Arne Larsen,Eli M. Velle","Kontrollutvalg,møte,sak 45/25,vedtak,orienteringssaker,rekrutteringsprosess,byrådet,internkontroll,kunstig intelligens",55
c578782c-4cb6-55d0-a53d-70a3c96fea11,batch_680a40bee4c88190ad464f0ef8625720,Innkalling til Forretningsutvalget i Bergen kommune 28.04.2025,"Bystyrets kontor i Bergen kommune har sendt ut innkalling til Forretningsutvalget med saker som omfatter godkjenning av protokoll, saker til gjennomsyn, høringssaker, fordelt saksliste fra byrådet og kontrollutvalgssaker. Videre inkluderer møtet halvårlig rapportering og revisjon av reglement for bystyre og bystyreutvalg.","","Bergen kommune,Forretningsutvalget,Innkalling,Saksliste,Protokoll,Høringssaker,Kontrollutvalgssaker",60
9545ddad-e29f-58fb-b059-9b88ec911408,batch_680a40bee4c88190ad464f0ef8625720,Godkjenning av protokoll fra Forretningsutvalgets møte 22.04.2025,Forretningsutvalget har godkjent protokollen fra sitt møte av 22.04.2025 i samsvar med saksframstillingen.,Anette Hatlemark Drabløs,"Forretningsutvalget,protokoll,godkjenning,møte",45
62cccba7-478d-5d33-a17e-1c0910abc965,batch_680a40bee4c88190ad464f0ef8625720,Forretningsutvalget: Dokument godkjent elektronisk,"Anette Hatlemark Drabløs, førstekonsulent, har godkjent dokumentet elektronisk angående saker til gjennomsyn. Dokumentene er knyttet til saken vedlegg.",Anette Hatlemark Drabløs,"Forretningsutvalget,Anette Hatlemark Drabløs,elektronisk godkjenning,saker til gjennomsyn",70
89f6eba5-913d-5995-abd6-bdae6999c6aa,batch_680a40bee4c88190ad464f0ef8625720,Høringssaker om piggdekkgebyr og privatskoler på livssyn på dagsorden for Forretningsutvalget,"Forretningsutvalget skal behandle to høringssaker angående revisjon av piggdekkgebyr-forskriften og endringer i privatskoleloven knyttet til godkjenning på grunnlag av livssyn. Statens vegvesen vurderer behovet for revisjon av gebyrforskriften, mens departementet ønsker krav om reell tilknytning til livssynet for godkjenning av privatskoler. Bystyredirektøren anbefaler at byrådet svarer på piggdekkgebyr-høringen, mens bystyret behandler privatskoleloven-høringen.","Øivind Hauge Støle,Anette H. Drabløs","Forretningsutvalget,høringssaker,piggdekkgebyr,privatskoler,livssyn,revisjon,godkjenning",60
5d6d3ae0-c4c3-5d48-a10d-59d6fe9fea26,batch_680a40bee4c88190ad464f0ef8625720,Fordeling av saker til bystyreutvalgene på møte i byrådet,"Sakskartet til byrådets møte den 24. april 2024 viser at byrådssakene 78 og 79 sendes til bystyret. Byrådssak 78 går til utvalg for finans, kultur og næring, mens byrådssak 79 går til utvalg for helse og sosial med informasjon til utvalg for miljø og byutvikling.","Øivind Hauge Støle,Anette H. Drabløs","Byrådets møte,Saksfordeling,Bystyreutvalg,Byrådssak,Utvalg",65
77c3a760-1ecc-5b52-8ead-826fb1c47ff8,batch_680a40bee4c88190ad464f0ef8625720,Fordeling av saker til bystyreutvalgene etter byrådets møte 30.04.2025,"Sakskartet fra byrådets møte 30.04.2025 viser fordelingen av ulike saker til bystyreutvalgene. Byrådssak 80, 82, 84-86 sendes til bystyret, mens byrådssak 81 og 83 har avgjørelsesmyndighet hos utvalg for finans, kultur og næring.","Øivind Hauge Støle,Anette H. Drabløs","fordeling av saker,byrådets møte,bystyreutvalg,avgjørelsesmyndighet,saksbehandling",60
597d6505-4c6f-55c8-93e4-b51f97b702fc,batch_680a40bee4c88190ad464f0ef8625720,Rapport om byrådets halvårlige vedtak i saker av prinsipiell betydning,"Byrådet i Bergen har rapportert til bystyret om sine vedtak i saker av prinsipiell betydning i løpet av andre halvår 2024. Rapporteringen viser at byrådet ikke har fått delegert myndighet i slike saker, som fortsatt tilhører bystyrets domene. Byrådet har fattet vedtak i ulike kategorier som omhandler blant annet byutvikling, skjenkebevillinger, forkjøpsrett til boligeiendommer, tilskudd og høringsuttalelser, men ingen av sakene ble vurdert å ha prinsipiell betydning.",Christine B. Meyer,"byråd,rapport,vedtak,prinsipiell betydning,bystyret,delegasjon,saksbehandling",60
2f9a6e72-aa4d-5391-9181-dcee332e1089,batch_680a40bee4c88190ad464f0ef8625720,Revisjon av Reglement for Bergen Bystyre og Bystyreutvalgene: Nye retningslinjer og endringer på agendaen,"Forretningsutvalget har planlagt revisjon av reglement for partistøtten, valgstyret, klagenemnden og etiske retningslinjer for folkevalgte i Bergen kommune. Arbeidet med revisjon av reglement for ny valgperiode 2027 – 2031 skal også starte opp. Bystyredirektøren legger til rette for fremdriftsplan og politisk gjennomgang av forslagene.",Trine Pettersen Grønbech,"Revisjon,Reglement,Bergen Bystyre,Bystyreutvalgene,Partistøtte,Valgstyre,Klagenemnden,Etiske retningslinjer,Ny valgperiode",65
5f20d6f9-f6db-5544-a185-c339f7c7ab63,batch_680a40bee4c88190ad464f0ef8625720,Fremsatte saker til Forretningsutvalget 28.04.2025,Dokumentet inneholder informasjon om saksframstillingen og godkjenningen av saker til eventuelt forretningsutvalgsmøte den 28. april 2025.,Anette Hatlemark Drabløs,"Forretningsutvalget,Saksframstilling,Fremsatte saker,Godkjenning,Møte",15
0af957aa-0d23-5465-8e00-8d36f05780dd,batch_680a6d2ddfbc8190bef2b5b7abfdcc63,Kommunestyret i Tromsø vedtar viktige saker under møtet,"Kommunestyret i Tromsø godkjenner oppfølging av forvaltningsrevisjonsrapport om tilpasset opplæring, tar kontrollutvalgets årsrapport til orientering, godkjenner oppdatert investeringsbeslutning for omsorgsboliger, godkjenner aksjonæravtale for Grøtsund Industripark AS, tar økonomirapporten for februar 2025 til orientering, ønsker Arctic Race of Norway velkommen til byen, tar innbyggerforslag om utvidet drift av ishallen til behandling, vedtar detaljreguleringsplan og tar kvalitets- og utviklingsmelding til orientering, tar til orientering årsmeldingen for Tromsø Ungdomsråd, tar orienteringssak om kortidsutleie til orientering, velger vararepresentant til kommunalt råd for mennesker med nedsatt funksjonsevne, tar finansrapporten for Tromsø Havn til orientering, tar redegjørelse om endelige vedtak i utvalg til orientering, tar orientering om ny barnehage- og skolestruktur til orientering, og sender representantforslag om Tromsø som turiststed til utvalget for behandling.","Gunnar Wilhelmsen,Randi Lillegård,Marta Hofsøy,Ørjan Olsvik,Sebastian Hansen Henriksen,Guro Tjosaas Mortensen,Anni Skogman,Kristian Wilsgård,Sara Haugan Jacobsen,David Dyrstad,Nina Hansen Rossing,Eirik Johansen,Barbara Vögele,Kari Helene Skog,Markus Akselbo","Tromsø,Kommunestyret,møteprotokoll,saker,godkjenning,vedtak",80
ac5e5fd1-8746-54fb-98bf-380434a27d78,batch_680b91cb65cc81909f497f087ea4ec6b,Innkalling til byrådsmøte om skolekretsgrenser og Festplassen,"Byrådet i Bergen kommune skal behandle revisjon av forskrift om skolekretsgrenser og søknader om leie av Festplassen sommeren 2025. Møtet vil finne sted på Bergen Rådhus Tertnes, 30. april 2025.","","Bergen kommune,byrådsmøte,skolekretsgrenser,Festplassen,sommeren 2025",70
468c2ced-019f-5a93-bc90-95ec6b9ee0a8,batch_680b91cb65cc81909f497f087ea4ec6b,Festplassen: Politisk Avgjørelse om Sommerarrangement 2025,"Byrådet har mottatt to søknader om leie av Festplassen sommeren 2025. Etter vurdering har Bymiljøetaten anbefalt å innvilge søknaden fra Bergen Julemarked AS, mens søknaden fra Beck Sports AS har fått avslag. Avgjørelsen baseres på hensyn til byens identitet, mulighet for ulike aktiviteter og arrangementers påvirkning på bybildet.",Eivind Nævdal-Bolstad,"Festplassen,sommerarrangement 2025,Bergen Julemarked AS,Beck Sports AS,byutvikling,kommersielt arrangement,økonomiske konsekvenser",70
659461ad-2824-52c6-9fbc-38aaf3985d07,batch_680b92257bdc8190bb5de86b39f533c6,Valg av settemedlem og nestleder for Utvalg for helse og sosial,"Forretningsutvalget tar til etterretning at Eivind Nævdal-Bolstad har trådt ut av sine verv i forbindelse med inntreden i byrådet, og Bjørn-Frode Schjelderup velges som ny nestleder i Utvalg for helse og sosial.","Eivind Nævdal-Bolstad,Bjørn-Frode Schjelderup,Trine P. Grønbech,Ida Rambech","Forretningsutvalget,valg,settemedlem,nestleder,Eivind Nævdal-Bolstad,Bjørn-Frode Schjelderup,Utvalg for helse og sosial",65
ddc17dc6-0bb3-56fc-936b-5df53a4d9018,batch_680b92257bdc8190bb5de86b39f533c6,Midlertidig fritak fra verv innvilget for Christian Haugen (FrP),Forretningsutvalget har godkjent Christian Haugen (FrP) sin søknad om midlertidig fritak fra flere folkevalgte verv for å fullføre sitt LIS-løp som lege. Beslutningen var basert på vurdering av at Haugen ikke kunne ivareta vervene samtidig som han fullførte sin utdanning. Den midlertidige fritaket gjelder frem til 31. august 2025.,"Christian Haugen,Trine P. Grønbech,Ida Rambech","Midlertidig fritak,Christian Haugen,FrP,Bergen bystyre,LIS-løp,Forretningsutvalget",75
912934e3-d30b-5e4a-b5a3-4edd3e5be5d5,batch_680b92257bdc8190bb5de86b39f533c6,Fordeling av kontrollutvalgssaker og vedtak fra møte 23.04.2025,Kontrollutvalget har behandlet saker angående forvaltningsrevisjoner av beredskap ved atomhendelse og skolehelsetjenesten. Vedtakene inkluderer å sende saker til ulike utvalg for orientering.,"Øivind Hauge Støle,Anette H. Drabløs","kontrollutvalg,forvaltningsrevisjon,atomhendelse,skolehelsetjeneste,vedtak",65
538b91fb-d639-5106-8e5a-6ab0b507a37e,batch_680f581f590c819089a4d7742a67a5a2,Energieffektivisering i kommunale bygg og boliger - Representantforslag fra Lillian Blom (SV),"Representantforslaget fra Lillian Blom (SV) omhandler behovet for en storstilt elektrifisering og energieffektivisering i kommunale bygg og boliger for å redusere strømforbruket og nå klimamålene. Forslaget fokuserer på konkrete tiltak som isolering, varmepumper og energistyringssystemer, samt EUs mål om netto nullutslippsbygg innen 2050.","Lillian Blom,Frank Wessels,Øivind Hauge Støle","energieffektivisering,kommunale bygg,boliger,klimamål,elektrifisering,EU direktiv",85
b759e5a4-306f-5025-a9c4-8af4d1d5355f,batch_680f581f590c819089a4d7742a67a5a2,Valg av settemedlem og nestleder for utvalg for helse og sosial,"Eivind K. Nævdal-Bolstad (H) trer inn som byråd for byutvikling, og må dermed fratre sine øvrige kommunale verv. Bjørn-Frode Schjelderup blir foreslått som ny nestleder i Utvalg for helse og sosial.","Eivind K. Nævdal-Bolstad,Bjørn-Frode Schjelderup,Trine P. Grønbech,Ida Rambech","byråd,settemedlem,nestleder,Utvalg for helse og sosial,valg,kommunal verv",65
39eaba9f-6b9b-5fc4-8287-fc779af9585f,batch_680f85b7bd248190a211a2ec24b64bc6,Innkalling og vedtak om høringssaker i Forretningsutvalget 28. apr. 2025,"Forretningsutvalget i Bergen kommune møttes for å behandle saker angående godkjenning av protokoll, saker til gjennomsyn, høringssaker, og fordelt saker til ulike utvalg. Viktige punkter inkluderer godkjennelse av protokoller, behandling av høringssaker om piggdekk og privatskoleloven, samt valg av ny nestleder for Utvalg for helse og sosial.","Marit Warncke,Chris Jørgen Knudsen Rødland,Vasan Singaravel,Rune Bakervik,Linn Kristin Engø,Helge Oksnes,Martin Jonsterhaug,Mikkel Grüner,Thor Haakon Bakke,Trond Tystad,Ingrid Nergaard Fjeldstad,Mailiss Solheim-Åkerblom,Joel Ystebø,Thomas Flesland,Tom-Ove Koteng Monsen,Christine Meyer,Trine Samuelsberg,Trine P. Grønbech,Øivind Hauge Støle,Eivind K. Nævdal-Bolstad,Bjørn-Frode Schjelderup,Christian Haugen","Innkalling,Protokoll,Høringssaker,Valg,Bergen kommune,Utvalg for helse og sosial",70
a108dcda-686a-5d27-8907-612b15bbcbe3,batch_680f85b7bd248190a211a2ec24b64bc6,Godkjenning av protokoll fra Forretningsutvalgets møte 22.04.2025,Forretningsutvalget godkjente protokollen fra sitt møte 22.04.2025 i sak 126/25.,"","Godkjenning,Protokoll,Forretningsutvalget,Møte",20
1f8a8418-606a-5974-a49d-635dd18356cc,batch_680f85b7bd248190a211a2ec24b64bc6,Bystyrets Forretningsutvalg diskuterer kommende møter og arrangementer,Forretningsutvalget for bystyret behandlet saker relatert til kjøreplanen for et kommende bystyremøte og programmet for Parlamentarismedagen og samlingen for politisk ledelse. Representanter fra ulike partier deltok i diskusjonen.,"Marit Warncke,Chris Jørgen Knudsen Rødland,Trond Tystad,Linn Kristin Engø,Mailiss Solheim-Åkerblom","Forretningsutvalg,bystyrets møte,kjøreplan,Parlamentarismedagen,politisk ledelse",60
12c841f5-dc05-5325-91a1-d06e3fafe498,batch_680f85b7bd248190a211a2ec24b64bc6,Høringssvar om gebyr for piggdekk og privatskoleloven behandlet av Forretningsutvalget,Forretningsutvalget har behandlet høringssvar angående revisjon av forskrift om gebyr for bruk av piggdekk og endringer i privatskoleloven på vegne av Bergen kommune. Vedtakene ble enstemmig vedtatt uten debatt.,"","Forretningsutvalget,høringssvar,gebyr,piggdekk,privatskoleloven,Bergen kommune",70
4af0535d-b62d-5f4d-8071-0a2d4553c781,batch_680f85b7bd248190a211a2ec24b64bc6,Fordeling av saker til bystyreutvalgene vedtatt i byrådets møte 24.04.2024,"I byrådets møte ble det besluttet å sende byrådssak 78 til utvalg for finans, kultur og næring, og byrådssak 79 til utvalg for helse og sosial. I tillegg ble byrådssak 79 sendt til utvalg for miljø og byutvikling for orientering.","","byrådets møte,bystyreutvalgene,saksfordeling,vedtak",30
a2edbc7e-02ad-56d1-b742-44ca072b9198,batch_680f85b7bd248190a211a2ec24b64bc6,Fordeling av saker til bystyrets utvalg på byrådets møte 30.04.2025,"På byrådets møte ble det besluttet at ulike saker skulle sendes til relevante bystyrets utvalg. Forretningsutvalget behandlet saken uten innvendinger, og alle forslag til vedtak ble enstemmig godkjent.","","byrådets møte,sakfordeling,bystyreutvalg,vedtak,forretningsutvalg",60
96adaceb-9a2a-5a4e-9932-e62329419514,batch_680f85b7bd248190a211a2ec24b64bc6,Bystyret orientert om halvårlig rapportering om vedtak i saker av prinsipiell betydning,"Forretningsutvalget og byrådet har behandlet den halvårlige rapporteringen etter kommuneloven i andre halvår 2024, og begge instanser har enstemmig tiltrådt innstillingen. Byrådet innstiller til bystyret å fatte vedtak i tråd med innstillingen.","Forretningsutvalget,Byrådet,Bystyret","halvårlig rapportering,vedtak,saker av prinsipiell betydning,kommuneloven",65
1f0fa8bb-a353-5061-8dca-56c107d8df43,batch_680f85b7bd248190a211a2ec24b64bc6,Revisjon av reglement for Bergen bystyre og bystyrets utvalg,Forretningsutvalget har behandlet saken vedrørende revisjon av reglement for Bergen bystyre og bystyrets utvalg. Vedtaket ble enstemmig vedtatt uten innlegg fra representantene.,"","revisjon,reglement,Bergen bystyre,Forretningsutvalget",50
